"Date";"Latitude";"Longitude";"Type";"Depth";"Magnitude"
"1985";-8,503;110,306;"Earthquake";58,9;5,7
"1985";-38,605;-91,623;"Earthquake";10;6,1
"1985";-32,981;-72,114;"Earthquake";28,5;5,5
"1985";29,177;95,176;"Earthquake";45,2;5,7
"1985";-57,725;-25,32;"Earthquake";30,7;5,5
"1985";36,174;70,78;"Earthquake";120,1;6,4
"1985";7,496;123,5;"Earthquake";35,6;6,4
"1985";-44,885;-75,679;"Earthquake";27,6;5,9
"1985";36,143;-120,1563333;"Earthquake";15,89;5,6
"1985";36,151;-120,049;"Earthquake";5,29;5,66
"1985";24,394;121,886;"Earthquake";10;5,5
"1985";-20,083;-178,318;"Earthquake";607,4;5,6
"1985";-41,192;-85,894;"Earthquake";10;5,9
"1985";27,84;53,04;"Earthquake";14,9;5,6
"1985";-6,102;113,491;"Earthquake";592,2;6,2
"1985";-6,097;113,441;"Earthquake";595,9;5,6
"1985";-61,556;154,348;"Earthquake";10;5,6
"1985";-61,88;151,94;"Earthquake";10;5,6
"1985";-15,315;-174,62;"Earthquake";208,2;6,1
"1985";16,9;120,186;"Earthquake";21,7;6,1
"1985";-6,014;105,393;"Earthquake";93,5;5,6
"1985";-4,249;152,877;"Earthquake";32;5,7
"1985";11,156;140,217;"Earthquake";24;6,1
"1985";54,139;168,731;"Earthquake";50,4;6,3
"1985";-38,378;-73,495;"Earthquake";33;6,2
"1985";37,771;141,773;"Earthquake";51,6;6,5
"1985";-6,997;117,215;"Earthquake";599,2;5,7
"1985";-38,91;-92,051;"Earthquake";10;5,5
"1985";1,409;128,153;"Earthquake";113,9;5,7
"1985";-56,838;-24,583;"Earthquake";33;5,6
"1985";25,405;97,696;"Earthquake";33;5,5
"1985";-3,079;130,348;"Earthquake";26,3;5,8
"1985";-3,136;130,279;"Earthquake";24,3;5,7
"1985";37,445;21,235;"Earthquake";31;5,5
"1985";-6,464;149,865;"Earthquake";13,5;5,6
"1985";-6,394;149,733;"Earthquake";10;6,5
"1985";27,208;139,848;"Earthquake";501;6,4
"1985";-6,416;149,96;"Earthquake";41,4;5,5
"1985";-15,388;-173,535;"Earthquake";68,3;5,8
"1985";-54,324;-132,002;"Earthquake";10;5,9
"1985";-54,388;-132,403;"Earthquake";10;6
"1985";39,356;75,407;"Earthquake";15,3;6,2
"1985";52,296;-168,856;"Earthquake";33;5,7
"1985";-16,958;-177,149;"Earthquake";33;5,5
"1985";-14,96;-178,721;"Earthquake";413,7;5,7
"1985";-19,499;169,843;"Earthquake";37,6;5,5
"1985";27,558;139,964;"Earthquake";478,1;6,1
"1985";35,816;140,093;"Earthquake";84,5;5,9
"1985";-18,304;48,433;"Earthquake";10;5,6
"1985";62,237;-124,266;"Earthquake";10;6,7
"1985";-18,961;169,432;"Earthquake";272,5;6,2
"1985";-22,825;-66,311;"Earthquake";242,1;5,8
"1985";-6,791;107,082;"Earthquake";153,8;6,5
"1985";54,765;-159,613;"Earthquake";30,2;6,6
"1985";-21,656;-176,382;"Earthquake";155;6,3
"1985";13,154;-89,72;"Earthquake";41,8;5,8
"1985";0,917;-29,921;"Earthquake";10;6,4
"1985";18,226;146,427;"Earthquake";78;5,7
"1985";-18,052;175,869;"Earthquake";10;6,2
"1985";-18,156;175,883;"Earthquake";10;5,5
"1985";13,667;120,194;"Earthquake";77,4;5,7
"1985";-58,716;-26,223;"Earthquake";132;6,2
"1985";-35,257;-179,347;"Earthquake";44;6,5
"1985";7,698;137,026;"Earthquake";33,5;6,1
"1985";27,957;140,607;"Earthquake";41,5;6,2
"1985";27,8;140,624;"Earthquake";41,2;5,7
"1985";-9,818;123,739;"Earthquake";26,2;5,8
"1985";4,203;-32,477;"Earthquake";10;5,9
"1985";-29,01;-13,165;"Earthquake";10;5,6
"1985";-36,499;-98,158;"Earthquake";10;6,3
"1985";41,158;139,806;"Earthquake";21,9;5,5
"1985";26,939;140,494;"Earthquake";427,6;5,8
"1985";-1,636;134,91;"Earthquake";24,5;6
"1985";-30,75;-178,538;"Earthquake";33;5,5
"1986";19,282;-108,386;"Earthquake";10;5,6
"1986";-34,31;112,097;"Earthquake";10;5,5
"1986";-0,972;126,868;"Earthquake";39,1;6,1
"1986";19,36;-108,524;"Earthquake";10;5,6
"1986";-53,163;9,638;"Earthquake";10;5,9
"1986";-21,183;-178,627;"Earthquake";520,1;5,7
"1986";-13,361;-111,326;"Earthquake";10;5,6
"1986";-52,989;9,517;"Earthquake";10;5,7
"1986";-13,737;166,416;"Earthquake";33;5,5
"1986";-13,81;166,434;"Earthquake";33;5,6
"1986";34,151;69,544;"Earthquake";24,6;5,7
"1986";-13,626;166,693;"Earthquake";31;5,9
"1986";27,791;139,552;"Earthquake";508;6,5
"1986";-13,322;166,234;"Earthquake";33;5,6
"1986";-21,585;170,404;"Earthquake";100,7;5,5
"1986";39,537;143,274;"Earthquake";36;5,9
"1986";36,384;141,128;"Earthquake";30;6,2
"1986";-6,569;147,29;"Earthquake";38,5;5,9
"1986";-6,536;147,433;"Earthquake";33,7;5,7
"1986";17,019;-62,329;"Earthquake";21,9;5,6
"1986";-62,687;155,111;"Earthquake";10;5,8
"1986";-6,3;130,949;"Earthquake";79,5;5,6
"1986";51,678;156,936;"Earthquake";117,5;5,7
"1986";50,789;179,176;"Earthquake";33;5,7
"1986";38,471;142,296;"Earthquake";39,3;5,8
"1986";-18,813;169,605;"Earthquake";286,6;6,1
"1986";40,368;51,555;"Earthquake";33;6,5
"1986";56,286;-153,524;"Earthquake";33;5,5
"1986";-7;155,781;"Earthquake";71,8;5,9
"1986";-21,161;169,966;"Earthquake";124,8;5,8
"1986";-4,99;151,71;"Earthquake";115,9;6,4
"1986";54,256;-167,864;"Earthquake";33;5,7
"1986";36,482;70,66;"Earthquake";206,4;5,5
"1986";-18,037;-178,537;"Earthquake";540;6
"1986";54,653;161,58;"Earthquake";35,1;5,6
"1986";15,54;-94,423;"Earthquake";48;5,6
"1986";-7,946;-73,86;"Earthquake";173;5,7
"1986";-55,984;-27,03;"Earthquake";40,3;5,8
"1986";-0,948;126,863;"Earthquake";13;6,2
"1986";54,164;-167,883;"Earthquake";33;6
"1986";-15,175;-173,332;"Earthquake";33;5,7
"1986";-15,14;-174,37;"Earthquake";33;5,8
"1986";-21,861;170,228;"Earthquake";51,6;6,1
"1986";28,017;53,303;"Earthquake";33;5,6
"1986";55,172;163,843;"Earthquake";14,8;6,8
"1986";37,993;37,806;"Earthquake";9,6;6,1
"1986";18,156;-102,657;"Earthquake";37,8;5,9
"1986";-58,9;-24,728;"Earthquake";10;5,5
"1986";-58,782;-24,855;"Earthquake";33;5,7
"1986";-58,711;-24,85;"Earthquake";33;5,8
"1986";-7,045;155,975;"Earthquake";84,8;5,5
"1986";51,384;-174,809;"Earthquake";22,1;6,3
"1986";51,52;-174,776;"Earthquake";33;8
"1986";51,5;-174,8;"Earthquake";33;5,6
"1986";51,5;-174,8;"Earthquake";33;5,7
"1986";51,5;-174,8;"Earthquake";33;5,5
"1986";36,374;70,712;"Earthquake";222,8;5,6
"1986";51,518;-174,15;"Earthquake";33;5,7
"1986";51,469;-174,886;"Earthquake";33;5,8
"1986";51,5;-174,8;"Earthquake";33;5,7
"1986";51,087;-176,667;"Earthquake";33;5,9
"1986";51,189;-176,813;"Earthquake";33;5,6
"1986";51,164;-176,887;"Earthquake";33;5,5
"1986";51,14;-176,442;"Earthquake";33;5,8
"1986";51,336;-175,363;"Earthquake";18,1;6,4
"1986";4,627;125,499;"Earthquake";165,5;6,4
"1986";51,218;-176,907;"Earthquake";33;5,6
"1986";51,192;-176,876;"Earthquake";33;5,6
"1986";-17,121;-65,589;"Earthquake";12,6;5,9
"1986";51,46;-174,243;"Earthquake";33;5,9
"1986";51,449;-174,071;"Earthquake";33;5,8
"1986";8,502;-103,058;"Earthquake";10;5,6
"1986";-37,075;-94,085;"Earthquake";10;5,5
"1986";26,743;125,205;"Earthquake";193,5;6,6
"1986";51,544;-173,736;"Earthquake";33;5,7
"1986";51,526;-174,67;"Earthquake";33;5,7
"1986";51,418;-174,671;"Earthquake";33;5,5
"1986";-7,015;154,484;"Earthquake";15,6;6
"1986";29,805;130,603;"Earthquake";54,2;5,7
"1986";9,117;93,489;"Earthquake";80,1;5,9
"1986";-5,665;151,76;"Earthquake";67,3;5,7
"1986";10,378;125,964;"Earthquake";67;6,1
"1986";10,227;-103,629;"Earthquake";10;5,6
"1986";-36,351;-97,382;"Earthquake";10;5,8
"1986";-56,814;-140,957;"Earthquake";10;5,6
"1986";38,001;37,917;"Earthquake";10;5,8
"1986";43,269;146,491;"Earthquake";56,2;6,1
"1986";-2,1;139,279;"Earthquake";33;5,8
"1986";-15,449;-179,227;"Earthquake";17,8;6
"1986";10,597;-62,928;"Earthquake";18,8;6,3
"1986";-7,019;129,497;"Earthquake";115,6;5,5
"1986";-15,564;-172,452;"Earthquake";33;6,1
"1986";-15,812;-172,718;"Earthquake";33;5,7
"1986";-4,758;127,989;"Earthquake";33;5,9
"1986";-3,236;148,498;"Earthquake";10;5,9
"1986";-3,213;148,527;"Earthquake";10;5,8
"1986";-22,038;-179,534;"Earthquake";597,5;5,8
"1986";-59,55;-26,164;"Earthquake";53,4;5,5
"1986";-26,775;-114,283;"Earthquake";10;5,7
"1986";51,248;-179,746;"Earthquake";33;5,7
"1986";12,183;140,933;"Earthquake";37,9;5,5
"1986";-60,721;153,771;"Earthquake";10;6,1
"1986";-57,281;-25,86;"Earthquake";33;5,5
"1986";15,467;-92,582;"Earthquake";111,9;6
"1986";34,424;80,161;"Earthquake";9,1;6
"1986";10,389;56,832;"Earthquake";7,8;6,5
"1986";1,997;124,305;"Earthquake";244,6;5,7
"1986";34;-116,61;"Earthquake";10;6
"1986";33,999;-116,608;"Earthquake";9,468;6
"1986";51,907;-176,239;"Earthquake";49,7;5,5
"1986";1,904;126,525;"Earthquake";27,6;6,8
"1986";1,792;126,387;"Earthquake";33;5,9
"1986";-45,987;166,334;"Earthquake";31,7;5,6
"1986";29,962;51,582;"Earthquake";10;5,7
"1986";5,575;125,406;"Earthquake";87,5;5,5
"1986";1,845;126,404;"Earthquake";39,7;5,9
"1986";-35,88;-103,702;"Earthquake";10;5,5
"1986";-28,304;-177,686;"Earthquake";33;5,6
"1986";13,073;-88,806;"Earthquake";80;5,6
"1986";-58,265;-15,319;"Earthquake";10;5,5
"1986";51,164;-176,8;"Earthquake";33;5,9
"1986";-55,288;-128,977;"Earthquake";10;5,8
"1986";7,433;-81,241;"Earthquake";8,1;5,7
"1986";14,099;120,335;"Earthquake";80;5,5
"1986";1,985;128,271;"Earthquake";104,2;6,2
"1986";22,265;121,647;"Earthquake";124,4;5,5
"1986";20,101;121,312;"Earthquake";33;5,6
"1986";2,006;127,192;"Earthquake";123,3;5,5
"1986";5,967;-82,591;"Earthquake";10;5,8
"1986";-59,493;-29,529;"Earthquake";27,9;6,1
"1986";-20,669;-178,457;"Earthquake";586,5;5,7
"1986";-59,542;-26,098;"Earthquake";33;5,6
"1986";0,927;127,944;"Earthquake";33;5,6
"1986";-8,823;157,522;"Earthquake";10;5,6
"1986";-5,187;152,442;"Earthquake";51,2;6,5
"1986";0,474;125,862;"Earthquake";33;5,8
"1986";56,201;-153,405;"Earthquake";31,3;6,5
"1986";-5,579;128,617;"Earthquake";342,5;5,6
"1986";2,892;127,258;"Earthquake";45,8;5,5
"1986";2,982;128,036;"Earthquake";106,4;5,9
"1986";-23,801;-112,034;"Earthquake";10;5,5
"1986";-23,716;-111,993;"Earthquake";10;5,5
"1986";43,493;-127,252;"Earthquake";10;5,6
"1986";-16,599;167,314;"Earthquake";10;5,6
"1986";-7,498;107,233;"Earthquake";81,7;5,6
"1986";13,827;-89,118;"Earthquake";7;5,7
"1986";37,931;28,574;"Earthquake";5;5,7
"1986";-7,662;127,822;"Earthquake";118,1;5,7
"1986";-27,544;-176,232;"Earthquake";33;5,7
"1986";50,881;89,269;"Earthquake";10;5,6
"1986";-18,016;-178,404;"Earthquake";588,5;5,7
"1986";9,007;126,24;"Earthquake";62,2;5,8
"1986";51,469;-176,684;"Earthquake";33;5,9
"1986";-28,591;-176,407;"Earthquake";33;6,2
"1986";-28,227;-176,615;"Earthquake";33;5,5
"1986";-28,344;-176,488;"Earthquake";33;5,6
"1986";-7,374;155,898;"Earthquake";51,4;5,9
"1986";2,414;126,811;"Earthquake";79;6
"1986";-48,678;31,154;"Earthquake";10;6
"1986";-28,207;-176,63;"Earthquake";32,5;5,6
"1986";-27,305;-176,402;"Earthquake";33;6,1
"1986";-27,15;-176,379;"Earthquake";33;6
"1986";-56,822;147,258;"Earthquake";10;5,9
"1986";-15,722;-174,631;"Earthquake";33;5,5
"1986";-24,082;-179,92;"Earthquake";527,3;5,6
"1986";-27,352;-176,266;"Earthquake";44,4;5,5
"1986";-36,474;-97,628;"Earthquake";10;5,8
"1986";-51,257;139,199;"Earthquake";10;6
"1986";-27,042;-176,372;"Earthquake";33;5,5
"1986";-21,715;-173,648;"Earthquake";33,5;5,7
"1986";-55,039;-126,777;"Earthquake";10;5,6
"1986";6,783;95,12;"Earthquake";214,6;5,8
"1986";43,274;25,912;"Earthquake";20,5;5,6
"1986";0,851;124,362;"Earthquake";219,7;6,1
"1986";18,823;-107,2;"Earthquake";10;6,1
"1987";-2,715;138,363;"Earthquake";74;5,6
"1987";-42,437;-18,428;"Earthquake";10;5,5
"1987";-3,408;146,227;"Earthquake";5;6,2
"1987";-3,443;146,307;"Earthquake";5;6,3
"1987";-14,998;167,929;"Earthquake";14,5;6,7
"1987";-27,193;-176,563;"Earthquake";33;5,8
"1987";-2,392;139,466;"Earthquake";32,2;5,9
"1987";5,973;-82,601;"Earthquake";10;6,3
"1987";52,448;-169,381;"Earthquake";33;6,8
"1987";41,964;81,319;"Earthquake";16,5;5,7
"1987";23,976;121,729;"Earthquake";38,1;5,7
"1987";39,895;141,677;"Earthquake";67,7;6,6
"1987";-19,469;-176,538;"Earthquake";33;6,5
"1987";-0,114;-17,789;"Earthquake";10;5,6
"1987";-4,404;151,827;"Earthquake";10;5,6
"1987";-37,75;-72,893;"Earthquake";31,9;5,9
"1987";20,053;-156,53;"Earthquake";10;5,5
"1987";-15,186;-172,933;"Earthquake";33;5,5
"1987";-34,719;-179,931;"Earthquake";61;5,5
"1987";36,992;141,786;"Earthquake";35,6;6,4
"1987";36,988;141,689;"Earthquake";47,7;6,8
"1987";-59,145;159,015;"Earthquake";33;5,6
"1987";-5,8;147,742;"Earthquake";27,4;6,2
"1987";1,604;126,588;"Earthquake";16,9;6,2
"1987";-6,088;147,689;"Earthquake";54,9;7,4
"1987";-5,835;147,747;"Earthquake";33;5,5
"1987";-5,99;147,708;"Earthquake";33;5,8
"1987";-5,98;147,69;"Earthquake";33;5,6
"1987";-6,145;147,691;"Earthquake";33;5,7
"1987";-6,137;147,722;"Earthquake";48,8;5,6
"1987";-6,002;147,802;"Earthquake";44,1;6
"1987";-19,489;-177,456;"Earthquake";394,5;6,5
"1987";-6,012;147,779;"Earthquake";40,3;5,5
"1987";-6,995;146,991;"Earthquake";18,8;5,5
"1987";18,831;120,981;"Earthquake";23,5;6
"1987";-15,834;167,355;"Earthquake";23,9;6,4
"1987";43,169;132,286;"Earthquake";499,1;6,1
"1987";-37,965;176,765;"Earthquake";19,2;6,5
"1987";-37,817;176,949;"Earthquake";18,3;5,8
"1987";-45,708;96,212;"Earthquake";10;6,2
"1987";-37,912;176,848;"Earthquake";10;5,5
"1987";46,347;152,013;"Earthquake";96,2;5,7
"1987";-6,528;147,921;"Earthquake";16,1;5,5
"1987";-24,388;-70,161;"Earthquake";62,3;7,6
"1987";-24,432;-70,216;"Earthquake";43;5,6
"1987";-24,463;-70,466;"Earthquake";48,2;5,6
"1987";-24,495;-70,701;"Earthquake";34,8;7
"1987";-5,887;146,653;"Earthquake";56;5,5
"1987";0,048;-77,653;"Earthquake";14,1;6,4
"1987";0,151;-77,821;"Earthquake";10;7,2
"1987";-0,22;-77,6;"Earthquake";10;5,5
"1987";-24,089;-70,104;"Earthquake";41,3;6,1
"1987";0,022;-77,927;"Earthquake";8,5;6
"1987";-24,149;-70,118;"Earthquake";45,6;6,2
"1987";14,59;-92,287;"Earthquake";95,4;5,6
"1987";51,135;179,587;"Earthquake";54,4;5,7
"1987";-16,022;167,399;"Earthquake";35,7;5,9
"1987";-15,988;-172,716;"Earthquake";33;5,7
"1987";-18,448;-72,035;"Earthquake";41,2;5,8
"1987";-18,341;-71,976;"Earthquake";36,9;5,6
"1987";36,924;141,662;"Earthquake";47,3;5,6
"1987";40,612;145,259;"Earthquake";39,3;5,8
"1987";40,595;145,235;"Earthquake";37,5;5,5
"1987";49,939;78,823;"Nuclear Explosion";0;5,5
"1987";15,61;-94,597;"Earthquake";40;6,1
"1987";-0,268;-18,147;"Earthquake";10;5,5
"1987";-22,767;-66,205;"Earthquake";248,7;7
"1987";36,104;71,156;"Earthquake";102,6;5,6
"1987";49,928;78,829;"Nuclear Explosion";0;6,2
"1987";-4,731;144,216;"Earthquake";91,2;6
"1987";-42,363;-18,565;"Earthquake";10;5,5
"1987";37,363;141,796;"Earthquake";29,4;6,7
"1987";-22,782;-66,074;"Earthquake";205,2;5,5
"1987";-5,436;152,928;"Earthquake";50,3;5,5
"1987";11,678;-86,401;"Earthquake";55,8;6,4
"1987";1,242;128,432;"Earthquake";45;6,3
"1987";52,834;-168,309;"Earthquake";33;5,7
"1987";1,024;128,462;"Earthquake";33;5,6
"1987";-20,833;-178,577;"Earthquake";569,1;5,7
"1987";37,618;-31,913;"Earthquake";10;5,5
"1987";-0,003;-19,152;"Earthquake";10;6,2
"1987";36,48;70,673;"Earthquake";202,1;6,2
"1987";49,83;78,125;"Nuclear Explosion";0;5,6
"1987";51,272;-179,898;"Earthquake";20,1;6,8
"1987";-5,715;152,656;"Earthquake";20;6,5
"1987";46,736;139,232;"Earthquake";430;6,8
"1987";-11,343;165,745;"Earthquake";46,4;5,6
"1987";19,202;145,521;"Earthquake";149,3;5,6
"1987";-30,911;-65,503;"Earthquake";178,2;5,5
"1987";-14,645;167,326;"Earthquake";162,5;5,5
"1987";4,47;127,709;"Earthquake";94;6,5
"1987";38,902;141,988;"Earthquake";52,7;5,8
"1987";7,09;126,701;"Earthquake";24,7;6,7
"1987";28,165;55,559;"Earthquake";40,2;5,5
"1987";-5,271;151,342;"Earthquake";84,8;6,1
"1987";51,54;-177,509;"Earthquake";33;5,5
"1987";9,093;-83,869;"Earthquake";40,4;5,5
"1987";-4,537;151,941;"Earthquake";144,9;5,6
"1987";-6,356;148,838;"Earthquake";60,8;5,6
"1987";-4,615;101,96;"Earthquake";42,8;5,8
"1987";39,729;142,82;"Earthquake";58,8;5,5
"1987";41,584;88,737;"Nuclear Explosion";0;6,2
"1987";11,574;141,641;"Earthquake";33;5,5
"1987";5,381;127,534;"Earthquake";45,1;6,1
"1987";5,265;127,513;"Earthquake";47;5,8
"1987";5,333;127,397;"Earthquake";69,1;5,5
"1987";-57,708;-142,509;"Earthquake";10;5,6
"1987";10,672;126,115;"Earthquake";14,4;6,5
"1987";20,429;121,366;"Earthquake";14,8;6,3
"1987";-0,378;-19,076;"Earthquake";10;5,8
"1987";-6,366;148,832;"Earthquake";54,3;6,3
"1987";12,752;-44,537;"Earthquake";10;5,6
"1987";-35,278;-106,666;"Earthquake";10;5,6
"1987";-2,766;138,952;"Earthquake";35,3;5,6
"1987";4,135;94,81;"Earthquake";52,1;5,8
"1987";-60,167;-26,954;"Earthquake";33;6,2
"1987";-49,649;117,337;"Earthquake";10;5,5
"1987";24,066;-108,788;"Earthquake";10;5,6
"1987";31,196;130,322;"Earthquake";168,2;5,8
"1987";-6,786;72,247;"Earthquake";26;5,7
"1987";51,486;-174,66;"Earthquake";33;5,6
"1987";51,508;-174,721;"Earthquake";33;5,9
"1987";-26,999;-108,285;"Earthquake";10;6,7
"1987";-14,074;167,828;"Earthquake";47,5;6,6
"1987";-13,994;167,781;"Earthquake";46,2;5,7
"1987";4,403;125,028;"Earthquake";70,4;5,7
"1987";-25,826;178,169;"Earthquake";648,8;5,7
"1987";-26,969;-108,156;"Earthquake";10;6,5
"1987";-5,701;129,883;"Earthquake";33;5,5
"1987";46,437;149,558;"Earthquake";151,5;5,7
"1987";-56,375;-25,642;"Earthquake";33;6
"1987";55,137;165,525;"Earthquake";33;6,4
"1987";82,229;-17,556;"Earthquake";10;5,6
"1987";36,953;142,669;"Earthquake";38,9;5,6
"1987";-56,632;-25,844;"Earthquake";10;5,5
"1987";49,88;78,917;"Nuclear Explosion";0;5,9
"1987";73,339;54,626;"Nuclear Explosion";0;5,8
"1987";-5,417;-105,015;"Earthquake";10;5,7
"1987";0,937;-28,557;"Earthquake";10;5,6
"1987";-58,688;158,224;"Earthquake";33;5,6
"1987";-37,004;178,938;"Earthquake";32,5;5,7
"1987";-19,022;-69,991;"Earthquake";69,7;7,2
"1987";-35,141;-104,064;"Earthquake";10;5,6
"1987";29,502;83,714;"Earthquake";47,5;5,6
"1987";-15,863;-178,697;"Earthquake";33;5,6
"1987";16,092;146,889;"Earthquake";40,5;5,7
"1987";5,888;125,66;"Earthquake";201,6;5,7
"1987";29,867;63,84;"Earthquake";164,5;6,1
"1987";-6,35;154,712;"Earthquake";77,8;5,7
"1987";-12,262;166,649;"Earthquake";113,9;5,9
"1987";14,089;-59,257;"Earthquake";52,4;5,7
"1987";-31,658;58,453;"Earthquake";10;5,6
"1987";-23,052;-66,529;"Earthquake";199;6,7
"1987";-58,893;158,513;"Earthquake";33;7,4
"1987";-59,538;159,005;"Earthquake";33;6,8
"1987";-59,588;159,27;"Earthquake";33;5,9
"1987";49,293;156,41;"Earthquake";33;6,3
"1987";49,262;156,266;"Earthquake";42,7;5,7
"1987";49,213;156,221;"Earthquake";33;5,7
"1987";39,367;54,755;"Earthquake";36,7;5,7
"1987";-31,089;-177,968;"Earthquake";33;6,6
"1987";-31,218;-177,804;"Earthquake";39,7;5,7
"1987";6,521;-82,572;"Earthquake";10;6
"1987";6,547;-82,522;"Earthquake";10;5,8
"1987";49,612;156,36;"Earthquake";83,3;5,6
"1987";-7,123;123,29;"Earthquake";603,6;5,5
"1987";-22,329;-68,384;"Earthquake";129,9;5,6
"1987";-11,389;166,147;"Earthquake";76,3;5,8
"1987";-65,114;177,537;"Earthquake";10;5,6
"1987";34,061;-118,079;"Earthquake";8,881;5,9
"1987";27,346;139,942;"Earthquake";463,9;5,8
"1987";-8,143;-77,954;"Earthquake";19,8;5,6
"1987";-17,95;-69,247;"Earthquake";148,5;5,9
"1987";-5,447;131,012;"Earthquake";73,5;6,4
"1987";36,454;71,437;"Earthquake";95,4;6,1
"1987";10,823;-85,926;"Earthquake";47,9;6,2
"1987";37,306;141,615;"Earthquake";43,2;5,7
"1987";55,585;161,623;"Earthquake";53,7;5,9
"1987";-0,06;129,919;"Earthquake";33;5,6
"1987";-17,94;-172,225;"Earthquake";16;7,3
"1987";-5,798;151,684;"Earthquake";24,4;5,6
"1987";52,956;159,972;"Earthquake";33,7;6,5
"1987";-22,845;-68,03;"Earthquake";106,2;5,6
"1987";-19,599;-173,111;"Earthquake";40,4;6,3
"1987";-7,871;105,256;"Earthquake";30,2;5,5
"1987";-6,066;113,153;"Earthquake";573,9;5,9
"1987";-35,004;179,685;"Earthquake";33;5,6
"1987";-7,288;154,371;"Earthquake";24,7;7
"1987";-7,141;154,361;"Earthquake";17,9;5,5
"1987";-28,674;-177,553;"Earthquake";59,8;6,2
"1987";-55,504;-27,846;"Earthquake";29,8;5,5
"1987";-16,4;-177,527;"Earthquake";33;5,9
"1987";-17,204;-173,757;"Earthquake";88;6,2
"1987";-21,812;-138,959;"Nuclear Explosion";0;5,7
"1987";-5,448;151,743;"Earthquake";52,9;5,7
"1987";-22,801;-63,583;"Earthquake";538,1;6
"1987";5,634;126,614;"Earthquake";80;6,2
"1987";-2,325;140,162;"Earthquake";30,4;5,5
"1987";-17,209;-177,306;"Earthquake";393,2;5,8
"1987";44,515;149,473;"Earthquake";45,6;5,5
"1987";-17,768;-172,904;"Earthquake";28,8;5,5
"1987";57,953;-142,611;"Earthquake";10;5,8
"1987";-5,777;154,555;"Earthquake";144,6;6,4
"1987";-16,613;-172,613;"Earthquake";33;5,5
"1987";-13,632;167,393;"Earthquake";48,1;6,3
"1987";-13,559;167,454;"Earthquake";33;6,2
"1987";-32,636;-112,034;"Earthquake";10;5,6
"1987";-40,585;44,574;"Earthquake";10;5,5
"1987";-60,409;-27,81;"Earthquake";33;5,8
"1987";-15,5;-173,215;"Earthquake";33;5,6
"1987";-6,323;149,889;"Earthquake";51,8;5,5
"1987";-22,156;-174,797;"Earthquake";36,9;6
"1987";29,692;140,025;"Earthquake";164;6,4
"1988";43,295;142,419;"Earthquake";177,1;6
"1988";41,246;19,63;"Earthquake";24;5,9
"1988";19,763;-109,234;"Earthquake";10;5,6
"1988";-6,165;154,414;"Earthquake";20,9;5,9
"1988";-28,827;-177,423;"Earthquake";14,8;6,6
"1988";-1,241;145,862;"Earthquake";10;5,7
"1988";-21,187;-174,35;"Earthquake";33;5,5
"1988";-65,436;179,638;"Earthquake";10;5,5
"1988";-9,208;66,978;"Earthquake";10;5,7
"1988";-9,171;124,111;"Earthquake";78,7;5,7
"1988";12,951;145,732;"Earthquake";66,6;5,5
"1988";-24,753;-70,433;"Earthquake";36,9;7,2
"1988";-24,893;-70,554;"Earthquake";30,7;6,5
"1988";24,688;91,57;"Earthquake";33;5,9
"1988";-6,543;131,907;"Earthquake";38,5;6,2
"1988";-17,756;-66,958;"Earthquake";285,2;6,5
"1988";-16,195;-173,82;"Earthquake";125,5;6,2
"1988";60,296;-152,972;"Earthquake";137,5;6,5
"1988";-31,328;-178,486;"Earthquake";33;5,6
"1988";50,785;173,465;"Earthquake";33;6,4
"1988";17,737;-100,965;"Earthquake";58;5,9
"1988";-24,801;-70,393;"Earthquake";32;5,8
"1988";18,607;-62,902;"Earthquake";52,6;5,5
"1988";-35,616;-102,268;"Earthquake";10;5,6
"1988";30,105;-113,896;"Earthquake";10;5,8
"1988";2,2;-98,805;"Earthquake";10;5,5
"1988";23,855;122,477;"Earthquake";34,7;5,7
"1988";9,729;-84,711;"Earthquake";44,4;5,5
"1988";-17,993;-178,521;"Earthquake";590,2;5,9
"1988";-52,257;114,497;"Earthquake";10;5,7
"1988";-3,759;151,233;"Earthquake";10;5,5
"1988";45,574;151,307;"Earthquake";36,8;5,7
"1988";56,953;-143,032;"Earthquake";10;7,8
"1988";57,499;-142,803;"Earthquake";10;6,2
"1988";41,669;152,222;"Earthquake";10;5,6
"1988";-2,184;125,31;"Earthquake";47,5;5,9
"1988";51,34;176,862;"Earthquake";33;5,8
"1988";-4,662;131,137;"Earthquake";33;5,5
"1988";-17,327;-74,154;"Earthquake";32,3;6
"1988";10,402;-60,587;"Earthquake";56,2;6,7
"1988";-7,273;122,281;"Earthquake";613;5,6
"1988";-20,917;-178,645;"Earthquake";623;6,6
"1988";-23,853;-177,651;"Earthquake";266,3;5,5
"1988";9,105;-82,985;"Earthquake";22,5;6
"1988";10,144;-60,569;"Earthquake";51,6;5,8
"1988";-0,683;133,518;"Earthquake";49,1;5,9
"1988";-18,782;-177,853;"Earthquake";572,7;5,7
"1988";-15,447;-173,081;"Earthquake";33;6,3
"1988";49,917;78,945;"Nuclear Explosion";0;6,1
"1988";4,687;94,419;"Earthquake";30,3;5,9
"1988";30,399;131,084;"Earthquake";39,3;6
"1988";-9,364;112,874;"Earthquake";60,9;5,9
"1988";13,295;120,393;"Earthquake";30,1;5,8
"1988";23,992;121,647;"Earthquake";17,1;5,6
"1988";-55,759;-15,768;"Earthquake";10;5,8
"1988";13,385;120,386;"Earthquake";31,8;5,6
